,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Marketing Research,0.0008925460623151,0.0008138810580380334,-7.866500427706666e-05,-8.813551210233804,High,81136.53476245655,11-2000,13-1000,99-9000,11-9000,15-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Health and Personal Care Stores,Administrative and Support Services,Educational Services,380.6333333333333,0.000277784029806541,19.0,0.10363662738458335
Marketing Strategies,0.0061452551289103,0.0059882405700097865,-0.00015701455890051313,-2.555053543047212,High,78341.7791865105,11-2000,13-1000,41-4000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,2165.65,0.0015394414452469679,23.0,0.09655231691295507
Marketo,0.0005058995306445,0.0005313653590698062,2.5465828425306233e-05,5.033771901876164,High,100694.40332805071,11-2000,13-1000,15-1200,11-9000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Publishing Industries (except Internet),Educational Services,277.9166666666667,0.000214427072397405,19.0,0.24170359888268614
Masonry,0.0008085103141171,0.0009061346843608192,9.762437024371919e-05,12.074598003159158,High,61942.091631355936,49-9000,47-2000,11-9000,17-2000,13-1000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Specialty Trade Contractors,Construction of Buildings,223.41666666666663,0.0006278088890861979,20.0,0.6995645959339417
Master Of Business Administration (MBA),0.0126104629320156,0.008120416884321073,-0.004490046047694526,-35.60571940856463,Medium,123641.75281964794,11-2000,11-3000,11-9000,13-2000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,4970.2,0.0016867395356531074,22.0,0.04977258005640498
Material Handling,0.0041986993300136,0.004072931765989578,-0.00012576756402402165,-2.995393433509188,Medium,41352.17777282851,53-7000,51-9000,17-2000,43-5000,17-3000,Administrative and Support Services,Unclassified Industry,"Merchant Wholesalers, Nondurable Goods","Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",1361.9666666666667,0.0006982674047247812,24.0,0.08444802104236364
Material Handling Equipment,0.0050661499154097,0.004906724974615638,-0.00015942494079406247,-3.146865834134515,Medium,41279.56864206734,53-7000,49-9000,17-3000,51-9000,43-5000,Unclassified Industry,Administrative and Support Services,"Merchant Wholesalers, Nondurable Goods","Merchant Wholesalers, Durable Goods",Warehousing and Storage,1345.2166666666667,0.0006009418598103553,19.0,0.21643610208316058
Material Requirements Planning,0.001885615461897,0.0018780705578263638,-7.544904070636233e-06,-0.4001295186159418,High,66670.82751726644,13-1000,11-3000,43-5000,15-1200,11-9000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Computer and Electronic Product Manufacturing,Transportation Equipment Manufacturing,582.4333333333333,0.0014254157173907687,29.0,0.12577387490115174
Material Safety Data Sheet,0.0016239930855835,0.0017176112881153293,9.361820253182937e-05,5.7646921876020425,Medium,41379.40650080257,37-2000,53-7000,11-9000,49-9000,35-3000,Unclassified Industry,Administrative and Support Services,Nursing and Residential Care Facilities,Accommodation,"Professional, Scientific, and Technical Services",456.55,0.00026314940280835314,19.0,0.2618385134035565
Materials Management,0.0015950922150394,0.0015651269359566516,-2.99652790827483e-05,-1.878592271983983,Medium,67836.8719824433,31-9000,13-1000,11-3000,11-9000,15-1200,Ambulatory Health Care Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,554.1333333333333,0.00019813395795772781,33.0,0.1101507182615688
Materials Science,0.0009136913458866,0.0013101648923208335,0.0003964735464342335,43.39250319258694,High,85125.3125984252,17-2000,11-9000,19-2000,99-9000,15-1200,Administrative and Support Services,Unclassified Industry,Gasoline Stations,Educational Services,"Professional, Scientific, and Technical Services",215.81666666666663,0.0006207337792291657,23.0,0.26726768586069544
Materials Transport,0.0009432431770584,0.0011143564579259944,0.00017111328086759435,18.140950820469072,Medium,42384.63905325444,53-7000,53-3000,99-9000,51-9000,43-5000,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Specialty Trade Contractors,"Merchant Wholesalers, Nondurable Goods",245.2,0.00026576328333827664,29.0,0.826715831834823
Mathematics,0.03896738631267,0.038884762896522866,-8.262341614713453e-05,-0.21203222480505457,Medium,61955.5982233136,15-1200,99-9000,15-2000,53-7000,41-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Educational Services,Health and Personal Care Stores,12157.0,0.007176494495408117,30.0,0.07867828368807459
Mathematics Education,0.0011196453150334,0.00136381070778861,0.00024416539275521005,21.807387525032993,High,49047.46337579618,25-2000,25-1000,25-3000,11-9000,25-9000,Educational Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Paper Manufacturing,Administrative and Support Services,228.38333333333333,0.0003947343262581569,19.0,0.6893425126988554
Matrix Management,0.0019403468747584,0.0018359026386012489,-0.0001044442361571511,-5.3827610679227575,Low,118743.02648766329,15-1200,11-2000,11-9000,13-1000,13-2000,Credit Intermediation and Related Activities,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,743.5166666666667,0.000166789692805227,19.0,0.24378569780848067
Meal Planning And Preparation,0.0036350135362519,0.00410051136605124,0.00046549782979933996,12.805944879075184,High,32453.918216682647,31-1100,39-9000,29-1000,99-9000,35-2000,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,Social Assistance,Administrative and Support Services,1677.3666666666666,0.0015199376642061836,23.0,0.226403287370218
Meat Cutting,0.0006643954551104,0.0007000267525461431,3.563129743574308e-05,5.362965258367454,High,40929.96216617211,51-3000,35-2000,35-3000,99-9000,51-9000,Food and Beverage Stores,Food Services and Drinking Places,Administrative and Support Services,Unclassified Industry,General Merchandise Stores,219.45,0.00033085915068386396,29.0,0.2829489204210162
Mechanical Aptitude,0.0064459757470984,0.006426690348276962,-1.928539882143851e-05,-0.29918509746363325,Medium,45279.90252762222,51-9000,49-9000,49-3000,17-3000,51-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Fabricated Metal Product Manufacturing,"Merchant Wholesalers, Durable Goods",1839.1666666666667,0.001212041380091091,19.0,0.12244831593397633
Mechanical Design,0.0010215268771315,0.0022137761653907083,0.0011922492882592082,116.71247374392199,High,87905.93392070485,17-2000,17-3000,15-1200,11-9000,99-9000,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Computer and Electronic Product Manufacturing,Machinery Manufacturing,237.25,0.0020109799637293316,27.0,0.41996700583071295
Mechanical Drawings,0.0008602528928665,0.0022935697598918587,0.0014333168670253586,166.61575670490546,High,61327.47588932807,17-3000,49-9000,17-2000,51-9000,51-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Machinery Manufacturing,Paper Manufacturing,200.86666666666667,0.0015602262848285065,29.0,0.6979467703592365
Mechanical Electrical And Plumbing (MEP) Systems,0.001370857280648,0.00348198259598418,0.00211112531533618,154.00037225890196,High,75991.70290423861,11-9000,49-9000,17-2000,13-1000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Real Estate,Construction of Buildings,324.3833333333333,0.004070881085578007,23.0,0.2847302231125403
Mechanical Engineering,0.0061214008613439,0.010207567480819765,0.004086166619475865,66.75214892851803,High,91543.03057014254,17-2000,11-9000,99-9000,15-1200,17-3000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Computer and Electronic Product Manufacturing,Machinery Manufacturing,1474.2666666666669,0.00649392763236507,28.0,0.16258104121225528
Mechanical Systems,0.0026373682338219,0.004152458204776183,0.0015150899709542834,57.44703949659373,High,64808.23952199515,49-9000,17-2000,17-3000,11-9000,15-1200,Unclassified Industry,Administrative and Support Services,Utilities,"Professional, Scientific, and Technical Services",Real Estate,670.9333333333333,0.0020640496611997153,29.0,0.1771751989466348
Mechanics,0.0054179730487977,0.005702683229645828,0.0002847101808481278,5.254920581624297,Medium,52831.99102438153,49-3000,49-9000,53-7000,49-1000,17-3000,Unclassified Industry,Administrative and Support Services,Hospitals,Motor Vehicle and Parts Dealers,Truck Transportation,1685.1333333333334,0.0007232510035153633,29.0,0.08044652965816479
Media Planning,0.0010724697499378,0.0009889547508523631,-8.35149990854368e-05,-7.787165940137745,High,87221.64663805436,11-2000,27-3000,41-4000,13-1000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Broadcasting (except Internet),383.56666666666666,0.0002938268982097849,26.0,0.13887727021080382
Media Relations,0.0010974443988567,0.0013462377868711443,0.00024879338801444433,22.670249925520903,High,71314.94158200291,11-2000,27-3000,41-4000,99-9000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",401.7166666666666,0.0004624175692638249,26.0,0.26773872559410133
Mediation,0.0015233339488067,0.0025160411295949165,0.0009927071807882164,65.16674702653684,High,76107.56755050505,13-1000,11-9000,23-1000,21-1000,11-3000,Unclassified Industry,Insurance Carriers and Related Activities,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,350.1166666666667,0.0015279352292008831,24.0,0.47090216818860037
Medicaid,0.00616282728161,0.01556782170439803,0.00940499442278803,152.60843754055418,High,64536.57706035042,11-9000,29-1000,29-2000,13-1000,21-1000,Unclassified Industry,Insurance Carriers and Related Activities,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Hospitals,1719.2833333333333,0.022208590179247357,23.0,0.12074115166923162
Medical Affairs,0.0016010219091172,0.0015227342348109935,-7.828767430620638e-05,-4.889856526034302,High,159075.9337431694,11-9000,11-2000,19-1000,13-1000,15-1200,Chemical Manufacturing,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Management of Companies and Enterprises,397.7,0.00040228714373874387,23.0,0.26833613518005306
Medical Assistance,0.0075535451304682,0.007594413536141653,4.086840567345349e-05,0.5410493346839949,Medium,41420.17687609883,31-9000,29-2000,31-1100,43-6000,29-1000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Educational Services,2091.95,0.0012262067364226753,19.0,0.11139142724510437
Medical Billing,0.0016841598852358,0.001455597261403693,-0.00022856262383210693,-13.57131385421318,High,43951.09161420864,29-2000,43-3000,11-9000,43-6000,13-1000,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,Hospitals,"Professional, Scientific, and Technical Services",712.05,0.0006998477955264739,19.0,0.1510873595900164
Medical Coding,0.0009640723985979,0.0008253013165642633,-0.0001387710820336367,-14.394259418219898,High,54652.43067512461,29-2000,29-1000,13-1000,11-9000,43-6000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Insurance Carriers and Related Activities,393.2166666666666,0.00037997664048119393,23.0,0.13152903444774866
Medical Devices,0.004645593023118,0.00427599637951021,-0.00036959664360778927,-7.955854974134728,Medium,84554.07268934531,17-2000,15-1200,11-9000,13-1000,11-2000,Administrative and Support Services,Miscellaneous Manufacturing,"Professional, Scientific, and Technical Services",Unclassified Industry,Hospitals,1551.05,0.0005755893170722487,33.0,0.10543328703842986
Medical Ethics,0.0007151718567541,0.001047446482640017,0.000332274625885917,46.46080837045076,High,66195.43307086614,29-1000,31-9000,11-9000,29-2000,31-1100,Hospitals,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,230.05,0.0009605458703174462,25.0,0.2707693323552076
Medical History Documentation,0.0048795153630168,0.008764852325503178,0.0038853369624863784,79.62546838020891,High,58964.31418173798,29-1000,31-9000,29-2000,11-9000,43-6000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Social Assistance,877.1666666666666,0.00576112066342734,19.0,0.1778410867293043
